movie_title;title_year;country;language;duration;director_name;budget;gross
One Hour Photo;2002.0;USA;English;96.0;Mark Romanek;12000000.0;31597131.0
Quarantine;2008.0;USA;English;89.0;John Erick Dowdle;12000000.0;31691811.0
The Eye;2008.0;USA;English;92.0;David Moreau;12000000.0;31397498.0
Johnson Family Vacation;2004.0;USA;English;97.0;Christopher Erskin;12000000.0;31179516.0
How High;2001.0;USA;English;93.0;Jesse Dylan;12000000.0;31155435.0
The Muppet Christmas Carol;1992.0;USA;English;89.0;Brian Henson;12000000.0;27281507.0
Casino Royale;2006.0;UK;English;144.0;Martin Campbell;150000000.0;167007184.0
Frida;2002.0;USA;English;123.0;Julie Taymor;12000000.0;25776062.0
Katy Perry: Part of Me;2012.0;USA;English;93.0;Dan Cutforth;12000000.0;25240988.0
The Fault in Our Stars;2014.0;USA;English;133.0;Josh Boone;12000000.0;124868837.0
Rounders;1998.0;USA;English;121.0;John Dahl;12000000.0;22905674.0
Top Five;2014.0;USA;English;102.0;Chris Rock;12000000.0;25277561.0
Prophecy;1979.0;USA;English;102.0;John Frankenheimer;12000000.0;
Stir of Echoes;1999.0;USA;English;99.0;David Koepp;12000000.0;21133087.0
Spartacus: War of the Damned;;USA;English;55.0;;;
Philomena;2013.0;UK;English;98.0;Stephen Frears;12000000.0;37707719.0
The Upside of Anger;2005.0;USA;English;118.0;Mike Binder;9000000.0;18761993.0
The Boys from Brazil;1978.0;UK;English;125.0;Franklin J. Schaffner;12000000.0;
Aquamarine;2006.0;USA;English;104.0;Elizabeth Allen Rosenbaum;12000000.0;18595716.0
Paper Towns;2015.0;USA;English;109.0;Jake Schreier;12000000.0;31990064.0
My Baby's Daddy;2004.0;USA;English;86.0;Cheryl Dunye;;17321573.0
Nebraska;2013.0;USA;English;115.0;Alexander Payne;12000000.0;17613460.0
Tales from the Crypt: Demon Knight;1995.0;USA;English;92.0;Ernest R. Dickerson;13000000.0;21088568.0
Max Keeble's Big Move;2001.0;USA;English;91.0;Tim Hill;12000000.0;17292381.0
Young Adult;2011.0;USA;English;94.0;Jason Reitman;12000000.0;16300302.0
Crank;2006.0;USA;English;93.0;Mark Neveldine;12000000.0;27829874.0
How to Be a Player;1997.0;USA;English;93.0;Lionel C. Martin;;13960203.0
Living Out Loud;1998.0;USA;English;100.0;Richard LaGravenese;12000000.0;12902790.0
Just Wright;2010.0;USA;English;100.0;Sanaa Hamri;;21520719.0
Rachel Getting Married;2008.0;USA;English;113.0;Jonathan Demme;;12796277.0
The Postman Always Rings Twice;1981.0;USA;English;122.0;Bob Rafelson;12000000.0;
Girl with a Pearl Earring;2003.0;UK;English;100.0;Peter Webber;;11634362.0
Das Boot;1981.0;West Germany;German;293.0;Wolfgang Petersen;14000000.0;11433134.0
The Alamo;2004.0;USA;English;137.0;John Lee Hancock;107000000.0;22406362.0
Sorority Boys;2002.0;USA;English;93.0;Wallace Wolodarsky;12000000.0;10198766.0
About Time;2013.0;UK;English;123.0;Richard Curtis;12000000.0;15294553.0
House of Flying Daggers;2004.0;China;Mandarin;119.0;Yimou Zhang;100000000.0;11041228.0
Arbitrage;2012.0;USA;English;107.0;Nicholas Jarecki;12000000.0;7918283.0
Project Almanac;2015.0;USA;English;106.0;Dean Israelite;12000000.0;22331028.0
Cadillac Records;2008.0;USA;English;109.0;Darnell Martin;12000000.0;8134217.0
Screwed;2000.0;USA;English;81.0;Scott Alexander;10000000.0;6982680.0
Fortress;1992.0;Australia;English;95.0;Stuart Gordon;8000000.0;6739141.0
For Your Consideration;2006.0;USA;English;86.0;Christopher Guest;12000000.0;5542025.0
Celebrity;1998.0;USA;English;113.0;Woody Allen;12000000.0;5032496.0
Running with Scissors;2006.0;USA;English;122.0;Ryan Murphy;12000000.0;6754898.0
From Justin to Kelly;2003.0;USA;English;90.0;Robert Iscove;12000000.0;4922166.0
Girl 6;1996.0;USA;English;108.0;Spike Lee;12000000.0;4903000.0
In the Cut;2003.0;Australia;English;113.0;Jane Campion;12000000.0;4717455.0
Two Lovers;2008.0;USA;English;110.0;James Gray;12000000.0;3148482.0
Last Orders;2001.0;UK;English;109.0;Fred Schepisi;12000000.0;2326407.0
The Host;2006.0;South Korea;Korean;110.0;Joon-ho Bong;12215500000.0;2201412.0
The Pursuit of D.B. Cooper;1981.0;USA;English;100.0;Roger Spottiswoode;12000000.0;
Ravenous;1999.0;Czech Republic;English;101.0;Antonia Bird;12000000.0;2060953.0
Charlie Bartlett;2007.0;USA;English;97.0;Jon Poll;12000000.0;3950294.0
The Great Beauty;2013.0;Italy;Italian;172.0;Paolo Sorrentino;9200000.0;2835886.0
The Dangerous Lives of Altar Boys;2002.0;USA;English;104.0;Peter Care;12000000.0;1779284.0
Stoker;2013.0;UK;English;99.0;Chan-wook Park;12000000.0;1702277.0
2046;2004.0;Hong Kong;Cantonese;129.0;Kar-Wai Wong;12000000.0;261481.0
Married Life;2007.0;USA;English;91.0;Ira Sachs;12000000.0;1506998.0
Duma;2005.0;USA;English;100.0;Carroll Ballard;12000000.0;860002.0
Ondine;2009.0;Ireland;English;111.0;Neil Jordan;12000000.0;548934.0
Brother;2000.0;USA;English;114.0;Takeshi Kitano;10000000.0;447750.0
Welcome to Collinwood;2002.0;USA;English;86.0;Anthony Russo;12000000.0;333976.0
Critical Care;1997.0;Australia;English;107.0;Sidney Lumet;12000000.0;141853.0
The Life Before Her Eyes;2007.0;USA;English;90.0;Vadim Perelman;8000000.0;303439.0
Darling Companion;2012.0;USA;English;103.0;Lawrence Kasdan;;793352.0
Trade;2007.0;Germany;English;120.0;Marco Kreuzpaintner;12000000.0;214202.0
Fateless;2005.0;Hungary;Hungarian;134.0;Lajos Koltai;2500000000.0;195888.0
Breakfast of Champions;1999.0;USA;English;110.0;Alan Rudolph;12000000.0;175370.0
A Woman, a Gun and a Noodle Shop;2009.0;China;Mandarin;95.0;Yimou Zhang;;190666.0
Cypher;2002.0;USA;English;95.0;Vincenzo Natali;7500000.0;
City of Life and Death;2009.0;China;Mandarin;132.0;Chuan Lu;12000000.0;119922.0
Home;2015.0;USA;English;94.0;Tim Johnson;135000000.0;177343675.0
Legend of Kung Fu Rabbit;2011.0;China;Mandarin;89.0;Lijun Sun;;
Space Battleship Yamato;2010.0;Japan;Japanese;138.0;Takashi Yamazaki;12000000.0;
5 Days of War;2011.0;Georgia;English;113.0;Renny Harlin;20000000.0;17149.0
Triangle;2009.0;UK;English;99.0;Christopher Smith;12000000.0;
10 Days in a Madhouse;2015.0;USA;English;111.0;Timothy Hines;12000000.0;14616.0
Heaven Is for Real;2014.0;USA;English;99.0;Randall Wallace;12000000.0;91443253.0
Snatch;2000.0;UK;English;104.0;Guy Ritchie;6000000.0;30093107.0
Dancin' It's On;2015.0;USA;English;89.0;David Winters;12000000.0;
Pet Sematary;1989.0;USA;English;103.0;Mary Lambert;11500000.0;57469179.0
Madadayo;1993.0;Japan;Japanese;134.0;Akira Kurosawa;11900000.0;48856.0
The Cry of the Owl;2009.0;UK;English;100.0;Jamie Thraves;11500000.0;
A Tale of Three Cities;2015.0;China;Chinese;130.0;Mabel Cheung;12000000.0;
Gremlins;1984.0;USA;English;106.0;Joe Dante;11000000.0;148170000.0
Star Wars: Episode IV - A New Hope;1977.0;USA;English;125.0;George Lucas;11000000.0;460935665.0
Dirty Grandpa;2016.0;USA;English;109.0;Dan Mazer;11500000.0;35537564.0
Doctor Zhivago;1965.0;USA;English;200.0;David Lean;11000000.0;111722000.0
Trash;2014.0;UK;Portuguese;114.0;Stephen Daldry;;10230.0
High School Musical 3: Senior Year;2008.0;USA;English;112.0;Kenny Ortega;11000000.0;90556401.0
The Fighter;2010.0;USA;English;116.0;David O. Russell;25000000.0;93571803.0
Jackass Number Two;2006.0;USA;English;92.0;Jeff Tremaine;;72755517.0
My Cousin Vinny;1992.0;USA;English;120.0;Jonathan Lynn;11000000.0;52929168.0
If I Stay;2014.0;USA;English;107.0;R.J. Cutler;11000000.0;50461335.0
Drive Hard;2014.0;Canada;English;92.0;Brian Trenchard-Smith;12000000.0;
Major League;1989.0;USA;English;107.0;David S. Ward;11000000.0;49797148.0
St. Trinian's;2007.0;UK;English;100.0;Oliver Parker;13500000.0;
Phone Booth;2002.0;USA;English;81.0;Joel Schumacher;13000000.0;46563158.0
A Walk to Remember;2002.0;USA;English;101.0;Adam Shankman;11000000.0;41227069.0
Dead Man Walking;1995.0;UK;English;122.0;Tim Robbins;11000000.0;39025000.0
Cruel Intentions;1999.0;USA;English;97.0;Roger Kumble;10500000.0;38201895.0
Saw VI;2009.0;Canada;English;92.0;Kevin Greutert;11000000.0;27669413.0
History of the World: Part I;1981.0;USA;English;92.0;Mel Brooks;11000000.0;
The Secret Life of Bees;2008.0;USA;English;110.0;Gina Prince-Bythewood;11000000.0;37766350.0
Corky Romano;2001.0;USA;English;86.0;Rob Pritts;11000000.0;23978402.0
Raising Cain;1992.0;USA;English;91.0;Brian De Palma;12000000.0;21370057.0
F.I.S.T.;1978.0;USA;English;145.0;Norman Jewison;11000000.0;
Invaders from Mars;1986.0;USA;English;100.0;Tobe Hooper;12000000.0;4884663.0
Brooklyn;2015.0;UK;English;111.0;John Crowley;11000000.0;38317535.0
Barry Lyndon;1975.0;UK;English;184.0;Stanley Kubrick;11000000.0;
Out Cold;2001.0;USA;English;89.0;Brendan Malloy;11000000.0;13903262.0
The Ladies Man;2000.0;USA;English;84.0;Reginald Hudlin;11000000.0;13592872.0
Quartet;2012.0;UK;English;98.0;Dustin Hoffman;11000000.0;18381787.0
Tomcats;2001.0;USA;English;95.0;Gregory Poirier;11000000.0;13558739.0
Frailty;2001.0;USA;English;100.0;Bill Paxton;11000000.0;13103828.0
Woman in Gold;2015.0;UK;English;109.0;Simon Curtis;11000000.0;33305037.0
Kinsey;2004.0;USA;English;118.0;Bill Condon;11000000.0;10214647.0
Army of Darkness;1992.0;USA;English;88.0;Sam Raimi;13000000.0;11501093.0
Slackers;2002.0;Canada;English;86.0;Dewey Nicks;11000000.0;4814244.0
What's Eating Gilbert Grape;1993.0;USA;English;118.0;Lasse Hallström;11000000.0;9170214.0
The Visual Bible: The Gospel of John;2003.0;Canada;English;125.0;Philip Saville;17000000.0;4068087.0
Vera Drake;2004.0;UK;English;125.0;Mike Leigh;11000000.0;3753806.0
The Guru;2002.0;UK;English;94.0;Daisy von Scherler Mayer;11000000.0;3034181.0
The Perez Family;1995.0;USA;English;113.0;Mira Nair;11000000.0;2832826.0
Inside Llewyn Davis;2013.0;USA;English;104.0;Ethan Coen;11000000.0;13214255.0
O;2001.0;USA;English;95.0;Tim Blake Nelson;5000000.0;16017403.0
Return to the Blue Lagoon;1991.0;USA;English;102.0;William A. Graham;11000000.0;2807854.0
The Molly Maguires;1970.0;USA;English;124.0;Martin Ritt;11000000.0;
Romance & Cigarettes;2005.0;USA;English;105.0;John Turturro;;540085.0
Copying Beethoven;2006.0;USA;English;104.0;Agnieszka Holland;11000000.0;352786.0
Poltergeist;1982.0;USA;English;120.0;Tobe Hooper;10700000.0;76600000.0
Brighton Rock;2010.0;UK;English;111.0;Rowan Joffe;12000000.0;
Saw V;2008.0;USA;English;95.0;David Hackl;10800000.0;56729973.0
Machine Gun McCain;1969.0;Italy;English;96.0;Giuliano Montaldo;;
LOL;2012.0;USA;English;97.0;Lisa Azuelos;11000000.0;
Jindabyne;2006.0;Australia;English;118.0;Ray Lawrence;15000000.0;399879.0
Kabhi Alvida Naa Kehna;2006.0;India;Hindi;193.0;Karan Johar;700000000.0;3275443.0
An Ideal Husband;1999.0;UK;English;97.0;Oliver Parker;14000000.0;18535191.0
The Last Days on Mars;2013.0;UK;English;98.0;Ruairi Robinson;7000000.0;23838.0
Darkness;2002.0;USA;English;103.0;Jaume Balagueró;10600000.0;22160085.0
2001: A Space Odyssey;1968.0;UK;English;161.0;Stanley Kubrick;12000000.0;56715371.0
E.T. the Extra-Terrestrial;1982.0;USA;English;120.0;Steven Spielberg;10500000.0;434949459.0
In the Land of Women;2007.0;USA;English;97.0;Jon Kasdan;10000000.0;11043445.0
The Blue Butterfly;2004.0;Canada;English;97.0;Léa Pool;12500000.0;
There Goes My Baby;1994.0;USA;English;99.0;Floyd Mutrux;10500000.0;125169.0
Lovesick;;UK;English;24.0;;;
Housefull;2010.0;India;Hindi;144.0;Sajid Khan;;1165104.0
September Dawn;2007.0;USA;;111.0;Christopher Cain;11000000.0;1066555.0
For Greater Glory: The True Story of Cristiada;2012.0;Mexico;Spanish;145.0;Dean Wright;10818775.0;5669081.0
La Famille Bélier;2014.0;France;French;106.0;Eric Lartigau;11000000.0;
Good Will Hunting;1997.0;USA;English;126.0;Gus Van Sant;10000000.0;138339411.0
Misconduct;2016.0;USA;English;106.0;Shintaro Shimosawa;11000000.0;
Saw III;2006.0;USA;English;121.0;Darren Lynn Bousman;10000000.0;80150343.0
Stripes;1981.0;USA;English;117.0;Ivan Reitman;10000000.0;85300000.0
Bring It On;2000.0;USA;English;98.0;Peyton Reed;10000000.0;68353550.0
The Purge: Election Year;2016.0;France;English;109.0;James DeMonaco;10000000.0;78845130.0
She's All That;1999.0;USA;English;95.0;Robert Iscove;10000000.0;63319509.0
Precious;2009.0;USA;English;109.0;Lee Daniels;10000000.0;47536959.0
Saw IV;2007.0;USA;English;96.0;Darren Lynn Bousman;10000000.0;63270259.0
White Noise;2005.0;UK;English;101.0;Geoffrey Sax;10000000.0;55865715.0
Madea's Family Reunion;2006.0;USA;English;107.0;Tyler Perry;6000000.0;63231524.0
The Color of Money;1986.0;USA;English;119.0;Martin Scorsese;13800000.0;52293982.0
The Longest Day;1962.0;USA;English;178.0;Ken Annakin;10000000.0;
The Mighty Ducks;1992.0;USA;English;100.0;Stephen Herek;10000000.0;50752337.0
The Grudge;2004.0;USA;English;98.0;Takashi Shimizu;10000000.0;110175871.0
Happy Gilmore;1996.0;USA;English;92.0;Dennis Dugan;12000000.0;38624000.0
Jeepers Creepers;2001.0;Germany;English;90.0;Victor Salva;10000000.0;37470017.0
Bill & Ted's Excellent Adventure;1989.0;USA;English;90.0;Stephen Herek;10000000.0;40485039.0
Oliver!;1968.0;UK;English;153.0;Carol Reed;10000000.0;16800000.0
The Best Exotic Marigold Hotel;2011.0;UK;English;124.0;John Madden;10000000.0;46377022.0
Recess: School's Out;2001.0;USA;English;82.0;Chuck Sheetz;23000000.0;36696761.0
Mad Max Beyond Thunderdome;1985.0;Australia;English;107.0;George Miller;12305523.0;36200000.0
Commando;1985.0;USA;English;75.0;Mark L. Lester;10000000.0;
The Boy;2016.0;USA;English;97.0;William Brent Bell;10000000.0;35794166.0
Devil;2010.0;USA;English;80.0;John Erick Dowdle;10000000.0;33583175.0
Friday After Next;2002.0;USA;English;85.0;Marcus Raboy;20000000.0;32983713.0
Insidious: Chapter 3;2015.0;Canada;English;97.0;Leigh Whannell;10000000.0;52200504.0
The Last Dragon;1985.0;USA;English;109.0;Michael Schultz;10000000.0;33000000.0
Snatch;2000.0;UK;English;104.0;Guy Ritchie;6000000.0;30093107.0
The Lawnmower Man;1992.0;UK;English;140.0;Brett Leonard;10000000.0;32101000.0
Nick and Norah's Infinite Playlist;2008.0;USA;English;90.0;Peter Sollett;9000000.0;31487293.0
Dogma;1999.0;USA;English;130.0;Kevin Smith;10000000.0;30651422.0
The Banger Sisters;2002.0;USA;English;98.0;Bob Dolman;10000000.0;30306281.0
Twilight Zone: The Movie;1983.0;USA;English;101.0;Joe Dante;10000000.0;29500000.0
Road House;1989.0;USA;English;114.0;Rowdy Herrington;17000000.0;30050028.0
A Low Down Dirty Shame;1994.0;USA;English;100.0;Keenen Ivory Wayans;10000000.0;29392418.0
Swimfan;2002.0;USA;English;85.0;John Polson;8500000.0;28563926.0
Employee of the Month;2006.0;USA;English;103.0;Greg Coolidge;12000000.0;28435406.0
Can't Hardly Wait;1998.0;USA;English;100.0;Harry Elfont;10000000.0;25339117.0
The Outsiders;1983.0;USA;English;114.0;Francis Ford Coppola;10000000.0;25600000.0
Pete's Dragon;2016.0;USA;English;102.0;David Lowery;65000000.0;
The Dead Zone;1983.0;USA;English;103.0;David Cronenberg;10000000.0;
Sinister 2;2015.0;USA;English;97.0;Ciarán Foy;10000000.0;27736779.0
Sparkle;2012.0;USA;English;116.0;Salim Akil;17000000.0;24397469.0
Valentine;2001.0;USA;English;96.0;Jamie Blanks;10000000.0;20384136.0
The Fourth Kind;2009.0;USA;English;98.0;Olatunde Osunsanmi;10000000.0;25464480.0
A Prairie Home Companion;2006.0;USA;English;105.0;Robert Altman;10000000.0;20338609.0
Sugar Hill;1993.0;USA;English;123.0;Leon Ichaso;10000000.0;18272447.0
Invasion U.S.A.;1985.0;USA;English;107.0;Joseph Zito;10000000.0;
Roll Bounce;2005.0;USA;English;112.0;Malcolm D. Lee;;17378977.0
Rushmore;1998.0;USA;English;93.0;Wes Anderson;9000000.0;17096053.0
Skyline;2010.0;USA;English;97.0;Colin Strause;10000000.0;21371425.0
The Second Best Exotic Marigold Hotel;2015.0;UK;English;122.0;John Madden;10000000.0;33071558.0
Kit Kittredge: An American Girl;2008.0;USA;English;101.0;Patricia Rozema;10000000.0;17655201.0
The Perfect Man;2005.0;USA;English;100.0;Mark Rosman;25000000.0;16247775.0
Mo' Better Blues;1990.0;USA;English;129.0;Spike Lee;10000000.0;16153600.0
Kung Pow: Enter the Fist;2002.0;USA;English;81.0;Steve Oedekerk;10000000.0;16033556.0
Tremors;1990.0;USA;English;96.0;Ron Underwood;11000000.0;16667084.0
Wrong Turn;2003.0;USA;English;84.0;Rob Schmidt;12600000.0;15417771.0
The Long Riders;1980.0;USA;English;100.0;Walter Hill;10000000.0;
The Corruptor;1999.0;USA;English;110.0;James Foley;30000000.0;15156200.0
Mud;2012.0;USA;English;130.0;Jeff Nichols;10000000.0;21589307.0
Reno 911!: Miami;2007.0;USA;English;84.0;Robert Ben Garant;10000000.0;20339754.0
One Direction: This Is Us;2013.0;USA;English;106.0;Morgan Spurlock;10000000.0;28873374.0
The Goods: Live Hard, Sell Hard;2009.0;USA;English;89.0;Neal Brennan;;15102127.0
Hey Arnold! The Movie;2002.0;USA;English;76.0;Tuck Tucker;3000000.0;13684949.0
My Week with Marilyn;2011.0;UK;English;99.0;Simon Curtis;6400000.0;14597405.0
The Matador;2005.0;USA;English;96.0;Richard Shepard;10000000.0;12570442.0
Love Jones;1997.0;USA;English;104.0;Theodore Witcher;10000000.0;12514138.0
The Gift;2015.0;USA;English;108.0;Joel Edgerton;5000000.0;43771291.0
End of the Spear;2005.0;USA;English;108.0;Jim Hanon;10000000.0;11703287.0
Get Over It;2001.0;USA;English;87.0;Tommy O'Haver;22000000.0;11560259.0
Office Space;1999.0;USA;English;89.0;Mike Judge;10000000.0;10824921.0
Drop Dead Gorgeous;1999.0;Germany;English;97.0;Michael Patrick Jann;10000000.0;10561238.0
Big Eyes;2014.0;USA;English;106.0;Tim Burton;10000000.0;14479776.0
Very Bad Things;1998.0;USA;English;100.0;Peter Berg;10000000.0;9801782.0
Sleepover;2004.0;USA;English;89.0;Joe Nussbaum;10000000.0;8070311.0
Body Double;1984.0;USA;English;114.0;Brian De Palma;10000000.0;
MacGruber;2010.0;USA;English;95.0;Jorma Taccone;10000000.0;8460995.0
Dirty Pretty Things;2002.0;UK;English;97.0;Stephen Frears;10000000.0;8111360.0
Movie 43;2013.0;USA;English;94.0;Elizabeth Banks;6000000.0;8828771.0
The Tourist;2010.0;USA;English;103.0;Florian Henckel von Donnersmarck;100000000.0;67631157.0
Over Her Dead Body;2008.0;USA;English;95.0;Jeff Lowell;10000000.0;7563670.0
Seeking a Friend for the End of the World;2012.0;USA;English;101.0;Lorene Scafaria;10000000.0;6619173.0
Cedar Rapids;2011.0;USA;English;87.0;Miguel Arteta;;6857503.0
Bones;;USA;English;40.0;;;
American History X;1998.0;USA;English;101.0;Tony Kaye;7500000.0;6712241.0
The Collection;2012.0;USA;English;82.0;Marcus Dunstan;10000000.0;6842058.0
Teacher's Pet;2004.0;USA;English;74.0;Timothy Björklund;10000000.0;6491350.0
The Red Violin;1998.0;Canada;French;130.0;François Girard;10000000.0;9473382.0
The Straight Story;1999.0;France;English;112.0;David Lynch;10000000.0;6197866.0
Deuces Wild;2002.0;USA;English;96.0;Scott Kalvert;10000000.0;6044618.0
Bad Words;2013.0;USA;English;89.0;Jason Bateman;10000000.0;7764027.0
Run, Fatboy, Run;2007.0;UK;English;100.0;David Schwimmer;;5998971.0
Heartbeeps;1981.0;USA;English;78.0;Allan Arkush;10000000.0;
Black or White;2014.0;USA;English;121.0;Mike Binder;9000000.0;21569041.0
On the Line;2001.0;USA;English;85.0;Eric Bross;16000000.0;4356743.0
Rescue Dawn;2006.0;USA;English;120.0;Werner Herzog;10000000.0;5484375.0
Danny Collins;2015.0;USA;English;106.0;Dan Fogelman;10000000.0;5348317.0
Jeff, Who Lives at Home;2011.0;USA;English;83.0;Jay Duplass;10000000.0;4244155.0
I Am Love;2009.0;Italy;Italian;120.0;Luca Guadagnino;10000000.0;5004648.0
Atlas Shrugged II: The Strike;2012.0;USA;English;111.0;John Putch;10000000.0;3333823.0
Romeo Is Bleeding;1993.0;UK;English;100.0;Peter Medak;11500000.0;3275585.0
The Limey;1999.0;USA;English;89.0;Steven Soderbergh;9000000.0;3193102.0
Crash;2004.0;Germany;English;115.0;Paul Haggis;6500000.0;54557348.0
The House of Mirth;2000.0;UK;English;135.0;Terence Davies;10000000.0;3041803.0
Malone;1987.0;USA;English;92.0;Harley Cokeliss;10000000.0;3060858.0
Peaceful Warrior;2006.0;Germany;English;120.0;Victor Salva;10000000.0;1055654.0
Bucky Larson: Born to Be a Star;2011.0;USA;English;97.0;Tom Brady;10000000.0;2331318.0
Bamboozled;2000.0;USA;English;135.0;Spike Lee;10000000.0;2185266.0
The Forest;2016.0;USA;English;93.0;Jason Zada;10000000.0;26583369.0
Sphinx;1981.0;USA;English;118.0;Franklin J. Schaffner;14000000.0;800000.0
While We're Young;2014.0;USA;English;97.0;Noah Baumbach;10000000.0;7574066.0
A Better Life;2011.0;USA;English;98.0;Chris Weitz;10000000.0;1754319.0
Spider;2002.0;Canada;English;98.0;David Cronenberg;8000000.0;1641788.0
Gun Shy;2000.0;USA;English;101.0;Eric Blakeney;10000000.0;1631839.0
Nicholas Nickleby;2002.0;UK;English;132.0;Douglas McGrath;10000000.0;1309849.0
The Iceman;2012.0;USA;English;106.0;Ariel Vromen;10000000.0;1939441.0
Dekalog;;Poland;Polish;55.0;;;447093.0
Krrish;2006.0;India;Hindi;168.0;Rakesh Roshan;10000000.0;
Cecil B. DeMented;2000.0;France;English;87.0;John Waters;10000000.0;1276984.0
