movie_title;actor_name;actor_fb_likes
The Last King of Scotland;Simon McBurney;149.0
Halloween 5;Tamara Glynn;256.0
Bernie;Brandon Smith;106.0
Dolphins and Whales 3D: Tribes of the Ocean;Daryl Hannah;0.0
Pollock;Bud Cort;394.0
200 Cigarettes;Dave Chappelle;744.0
The Words;Bradley Cooper;14000.0
Casa de mi Padre;Adrian Martinez;806.0
City Island;Curtiss Cook;591.0
The Guard;Fionnula Flanagan;482.0
College;Alona Tal;1000.0
The Virgin Suicides;Kathleen Turner;899.0
Little Voice;Annette Badland;497.0
Miss March;Windell Middlebrooks;308.0
Wish I Was Here;Josh Gad;1000.0
Simply Irresistible;Dylan Baker;812.0
Veronica Mars;Jason Dohring;828.0
Hedwig and the Angry Inch;Miriam Shor;261.0
Only the Strong;Ryan Bollman;91.0
Goddess of Love;Monda Scott;77.0
Shattered Glass;Rosario Dawson;3000.0
Novocaine;Lynne Thigpen;230.0
The Business of Strangers;Tony Devon;257.0
The Wild Bunch;Warren Oates;288.0
The Wackness;Aaron Yoo;617.0
The Great Train Robbery;Michael Elphick;34.0
Morvern Callar;Bryan Dick;104.0
Beastmaster 2: Through the Portal of Time;Kari Wuhrer;514.0
The 5th Quarter;Kendrick Cross;529.0
The Flower of Evil;Nathalie Baye;67.0
The Greatest;Zoë Kravitz;943.0
Snow Flower and the Secret Fan;Russell Wong;595.0
Come Early Morning;Diane Ladd;206.0
Lucky Break;Olivia Williams;766.0
Julia;Jane Fonda;949.0
Surfer, Dude;Scott Glenn;826.0
Lake of Fire;Pat Buchanan;2.0
11:14;Barbara Hershey;618.0
Men of War;Kevin Tighe;472.0
Don McKay;M. Emmet Walsh;521.0
Deadfall;Olivia Wilde;10000.0
A Shine of Rainbows;Aidan Quinn;767.0
The Hit List;Sean Cook;816.0
Emma;Blake Ritson;432.0
Videodrome;Leslie Carlson;20.0
L'auberge espagnole;Cécile De France;447.0
Song One;Shawn Parsons;485.0
Murder by Numbers;Chris Penn;455.0
Winter in Wartime;Tygo Gernandt;20.0
Freaky Deaky;Michael Jai White;2000.0
The Train;Paul Scofield;94.0
Trade of Innocents;John Billingsley;323.0
The Protector;Nathan Jones;635.0
Stiff Upper Lips;Frank Finlay;338.0
The Inbetweeners;Belinda Stewart-Wilson;223.0
Bend It Like Beckham;Parminder Nagra;528.0
Sunshine State;Edie Falco;659.0
Crossover;Wayne Brady;378.0
Khiladi 786;Mithun Chakraborty;284.0
[Rec] 2;Pablo Rosso;9.0
Standing Ovation;Alexis Biesiada;11.0
The Sting;Robert Shaw;559.0
Chariots of Fire;Ben Cross;303.0
Diary of a Mad Black Woman;Kimberly Elise;637.0
Shine;Armin Mueller-Stahl;294.0
Don Jon;Scarlett Johansson;19000.0
High Plains Drifter;Richard Bull;742.0
Ghost World;Steve Buscemi;12000.0
Iris;Jim Broadbent;1000.0
Galaxina;Avery Schreiber;110.0
The Chorus;François Berléand;86.0
Mambo Italiano;Luke Kirby;210.0
Wonderland;Louis Lombardi;436.0
Do the Right Thing;John Savage;652.0
Harvard Man;Eric Stoltz;902.0
Le Havre;Kati Outinen;67.0
Irreversible;Albert Dupontel;46.0
R100;Hitoshi Matsumoto;17.0
Rang De Basanti;Steven Mackintosh;227.0
Animals;John Heard;697.0
Salvation Boulevard;Cree Kelly;39.0
The Ten;Ken Marino;543.0
A Room for Romeo Brass;Paddy Considine;680.0
Headhunters;Synnøve Macody Lund;52.0
Grabbers;Richard Coyle;567.0
Saint Ralph;Adam Butcher;259.0
Miss Julie;Jessica Chastain;0.0
Somewhere in Time;Bill Erwin;191.0
Dum Maaro Dum;Bipasha Basu;282.0
Insidious: Chapter 2;Barbara Hershey;618.0
Saw II;Tony Nappo;654.0
10 Cloverfield Lane;John Gallagher Jr.;338.0
Jackass: The Movie;Steve-O;362.0
Lights Out;Amiah Miller;509.0
Paranormal Activity 3;Sprague Grayden;438.0
Ouija;Shelley Hennig;707.0
A Nightmare on Elm Street 3: Dream Warriors;Heather Langenkamp;449.0
The Gift;Allison Tolman;562.0
Instructions Not Included;Jessica Lindsey;89.0
Paranormal Activity 4;Brendon Eggertsen;119.0
The Robe;Jean Simmons;422.0
The Return of the Pink Panther;Herbert Lom;278.0
Freddy's Dead: The Final Nightmare;Tom Arnold;618.0
Monster;Bruce Dern;844.0
20,000 Leagues Under the Sea;Robert J. Wilke;53.0
Paranormal Activity: The Marked Ones;Gloria Sandoval;358.0
The Elephant Man;Anne Bancroft;754.0
Dallas Buyers Club;Jennifer Garner;3000.0
The Lazarus Effect;Mark Duplass;830.0
Memento;Thomas Lennon;651.0
Oculus;Rory Cochrane;407.0
Clerks II;Jason Mewes;898.0
Billy Elliot;Gary Lewis;203.0
The Way Way Back;Liam James;468.0
House Party 2;Tisha Campbell-Martin;413.0
The Man from Snowy River;Jack Thompson;155.0
Doug's 1st Movie;Constance Shulman;804.0
The Apostle;Todd Allen;130.0
Mommie Dearest;Xander Berkeley;485.0
Our Idiot Brother;Adam Scott;3000.0
Race;Tony Curran;845.0
The Players Club;Monica Calhoun;597.0
O;Andrew Keegan;835.0
As Above, So Below;Edwin Hodge;200.0
Addicted;Cameron Mills;694.0
Eve's Bayou;Lynn Whitfield;434.0
Still Alice;Hunter Parrish;2000.0
The Egyptian;Peter Ustinov;440.0
Nighthawks;Lindsay Wagner;970.0
Friday the 13th Part VIII: Jason Takes Manhattan;Peter Mark Richman;120.0
My Big Fat Greek Wedding;Louis Mandylor;312.0
Spring Breakers;Heather Morris;892.0
Halloween: The Curse of Michael Myers;Kim Darby;152.0
Y Tu Mamá También;Daniel Giménez Cacho;43.0
Shaun of the Dead;Dylan Moran;427.0
The Haunting of Molly Hartley;Randy Wayne;984.0
Lone Star;Clifton James;189.0
Halloween 4: The Return of Michael Myers;Kathleen Kinmont;120.0
April Fool's Day;Deborah Foreman;190.0
Diner;Daniel Stern;796.0
Lone Wolf McQuade;William Sanderson;400.0
Apollo 18;Ryan Robbins;270.0
Sunshine Cleaning;Mary Lynn Rajskub;934.0
No Escape;Claire Geare;78.0
The Beastmaster;John Amos;982.0
Solomon and Sheba;George Sanders;333.0
Fifty Shades of Black;Mike Epps;706.0
Not Easily Broken;Jenifer Lewis;578.0
A Farewell to Arms;Helen Hayes;164.0
The Perfect Match;Brandy Norwood;509.0
Digimon: The Movie;Colleen O'Shaughnessey;45.0
Saved!;Patrick Fugit;835.0
The Barbarian Invasions;Stéphane Rousseau;28.0
Robin and Marian;Denholm Elliott;249.0
The Forsaken;Kerr Smith;591.0
Force 10 from Navarone;Carl Weathers;794.0
UHF;Gedde Watanabe;448.0
Grandma's Boy;Joel David Moore;936.0
Slums of Beverly Hills;Kevin Corrigan;778.0
Once Upon a Time in the West;Woody Strode;423.0
Made;Faizon Love;585.0
Moon;Matt Berry;572.0
Keeping Up with the Steins;Jami Gertz;847.0
Sea Rex 3D: Journey to a Prehistoric World;Guillaume Denaiffe;0.0
The Sweet Hereafter;Sarah Polley;900.0
Of Gods and Men;Michael Lonsdale;135.0
Bottle Shock;Freddy Rodríguez;579.0
Jekyll and Hyde... Together Again;Tim Thomerson;162.0
Heavenly Creatures;Jed Brophy;433.0
90 Minutes in Heaven;Bobby Batson;849.0
Everything Must Go;Scott Takeda;981.0
Zero Effect;Ryan O'Neal;385.0
The Machinist;Jennifer Jason Leigh;1000.0
Light Sleeper;Jane Adams;280.0
Kill the Messenger;Paz Vega;963.0
Rabbit Hole;Jon Tenney;289.0
Party Monster;Mia Kirshner;971.0
Green Room;Mark Webber;442.0
The Oh in Ohio;Tim Russ;625.0
Atlas Shrugged: Who Is John Galt?;Greg Germann;435.0
Bottle Rocket;Darryl Cox;96.0
Albino Alligator;Joe Mantegna;1000.0
Gandhi, My Father;Bhoomika Chawla;45.0
Standard Operating Procedure;Megan Ambuhl Graner;0.0
Out of the Blue;Don Gordon;59.0
Tucker and Dale vs Evil;Tyler Labine;779.0
Lovely, Still;Ellen Burstyn;1000.0
Tycoon;Paul Fix;116.0
Desert Blue;John Heard;697.0
Decoys;Marc Trottier;680.0
The Visit;Patch Darragh;309.0
Redacted;Daniel Stewart Sherman;29.0
Fascination;Jacqueline Bisset;522.0
Saving Grace;Dylan Minnette;1000.0
Area 51;Sandra Staggs;21.0
Sleep Tight;Tony Corvillo;93.0
The Cottage;Doug Bradley;337.0
Dead Like Me: Life After Death;Callum Blue;738.0
Farce of the Penguins;John Stamos;2000.0
Flying By;Patricia Neal;617.0
Psych;Dulé Hill;922.0
Rudderless;Felicity Huffman;508.0
Henry & Me;Cyndi Lauper;732.0
Christmas Eve;Jon Heder;970.0
We Have Your Husband;Esai Morales;699.0
Dying of the Light;Irène Jacob;316.0
Born of War;Sofia Black-D'Elia;266.0
Capricorn One;Sam Waterston;849.0
Should've Been Romeo;Natasha Henstridge;900.0
Running Forever;Cody Howard;763.0
Yoga Hosers;Haley Joel Osment;3000.0
Navy Seals vs. Zombies;Michael Dudikoff;615.0
I Served the King of England;Ivan Barnev;12.0
Soul Kitchen;Moritz Bleibtreu;486.0
Sling Blade;Dwight Yoakam;324.0
The Awakening;Imelda Staunton;579.0
Hostel;Takashi Miike;1000.0
Tristram Shandy: A Cock and Bull Story;Shirley Henderson;887.0
Take Shelter;Shea Whigham;463.0
Lady in White;Lukas Haas;733.0
Driving Lessons;Julie Walters;838.0
Let's Kill Ward's Wife;Greg Grunberg;833.0
The Texas Chainsaw Massacre 2;Lou Perryman;28.0
Pat Garrett & Billy the Kid;Bob Dylan;476.0
Only God Forgives;Kristin Scott Thomas;1000.0
Camping sauvage;Isild Le Besco;40.0
Without Men;Kate del Castillo;345.0
Barfi;Diganth;0.0
Dear Frankie;Sharon Small;66.0
All Hat;Gary Farmer;580.0
The Names of Love;Jacques Gamblin;52.0
Treading Water;Douglas Smith;480.0
Savage Grace;Elena Anaya;1000.0
Out of the Blue;Matthew Sunderland;10.0
Police Academy;Bubba Smith;760.0
The Blue Lagoon;Christopher Atkins;511.0
Four Weddings and a Funeral;James Fleet;398.0
Fast Times at Ridgemont High;Judge Reinhold;901.0
Moby Dick;Richard Basehart;169.0
25th Hour;Rosario Dawson;3000.0
Secrets and Lies;Indiana Evans;560.0
Bound;Kevin Michael Richardson;441.0
Requiem for a Dream;Mark Margolis;1000.0
State Fair;Jeanne Crain;135.0
Tango;Juan Luis Galiardo;26.0
Salvador;John Savage;652.0
Moms' Night Out;Sarah Drew;416.0
Donnie Darko;Mary McDonnell;933.0
Saving Private Perez;Gerardo Taracena;154.0
Character;Fedja van Huêt;20.0
Spun;Nicholas Gonzalez;601.0
Life During Wartime;Shirley Henderson;887.0
Lady Vengeance;Yeong-ae Lee;126.0
Mozart's Sister;Clovis Fouin;12.0
Mean Machine;Jason Flemyng;1000.0
Exiled;Anthony Chau-Sang Wong;96.0
Blackthorn;Dominique McElligott;356.0
Lilya 4-Ever;Artyom Bogucharskiy;2.0
After.Life;Josh Charles;1000.0
Fugly;Sana Saeed;82.0
One Flew Over the Cuckoo's Nest;Michael Berryman;721.0
R.L. Stine's Monsterville: The Cabinet of Souls;Dove Cameron;570.0
Silent Movie;Dom DeLuise;842.0
Airlift;Sameer Ali Khan;26.0
Anne of Green Gables;Jonathan Crombie;517.0
Falcon Rising;Michael J. Morris;298.0
The Sweeney;Ray Winstone;1000.0
Sexy Beast;James Fox;146.0
Easy Money;Fares Fares;254.0
Whale Rider;Rawiri Paratene;20.0
Paa;Abhishek Bachchan;374.0
Cargo;Claude-Oliver Rudolph;9.0
Pan;Cara Delevingne;559.0
High School Musical;Corbin Bleu;632.0
Animal Kingdom;Daniella Alonso;557.0
Love and Death on Long Island;Maury Chaykin;232.0
Night Watch;Aleksey Chadov;28.0
The Crying Game;Miranda Richardson;530.0
Porky's;Susan Clark;95.0
Survival of the Dead;Shawn Roberts;529.0
Night of the Living Dead;Duane Jones;108.0
Lost in Translation;Bill Murray;13000.0
Annie Hall;Carol Kane;636.0
The Greatest Show on Earth;Dorothy Lamour;178.0
Exodus: Gods and Kings;María Valverde;892.0
Monster's Ball;Peter Boyle;595.0
Maggie;J.D. Evermore;430.0
Leaving Las Vegas;Valeria Golino;898.0
Hansel & Gretel Get Baked;Lara Flynn Boyle;619.0
The Return of the Living Dead;Clu Gulager;426.0
The Front Page;Harold Gould;222.0
The Boy Next Door;Hill Harper;465.0
Trapeze;Katy Jurado;119.0
Saving Grace;Dylan Minnette;1000.0
The Kids Are All Right;Mia Wasikowska;3000.0
They Live;Peter Jason;151.0
The Great Escape;Donald Pleasence;742.0
What the #$*! Do We (K)now!?;Elaine Hendrix;670.0
The Last Exorcism Part II;Spencer Treat Clark;541.0
Boyhood;Lorelei Linklater;193.0
Scoop;Kevin McNally;427.0
Planet of the Apes;Estella Warren;658.0
The Wash;Dr. Dre;231.0
3 Strikes;Mike Epps;706.0
The Cooler;Paul Sorvino;636.0
The Misfits;Kevin McCarthy;403.0
The Night Listener;Joe Morton;780.0
The Jerky Boys;William Hickey;246.0
My Soul to Take;Emily Meade;374.0
The Orphanage;Belén Rueda;273.0
A Haunted House 2;Essence Atkins;713.0
The Rules of Attraction;Faye Dunaway;977.0
Topaz;John Vernon;187.0
Let's Go to Prison;Chi McBride;466.0
Four Rooms;Alicia Witt;975.0
Secretary;Stephen McHattie;413.0
The Real Cancun;Alan Taylor;12.0
Talk Radio;Zach Grenier;246.0
Waiting for Guffman;Fred Willard;729.0
Love Stinks;Tyra Banks;625.0
You Kill Me;Aaron Hughes;113.0
Thumbsucker;Lou Taylor Pucci;394.0
Red State;Michael Angarano;947.0
Mirrormask;Gina McKee;291.0
Samsara;Balinese Tari Legong Dancers;0.0
The Barbarians;Eva LaRue;576.0
The Art of Getting By;Blair Underwood;685.0
Zipper;Alexandra Breckenridge;1000.0
Poolhall Junkies;Ricky Schroder;665.0
The Loss of Sexual Innocence;Saffron Burrows;811.0
Holy Motors;Leos Carax;227.0
Joe;Tye Sheridan;1000.0
Shooting Fish;Dan Futterman;254.0
Prison;Lane Smith;633.0
Psycho Beach Party;Kathleen Robertson;774.0
The Big Tease;Frances Fisher;638.0
Buen Día, Ramón;Adriana Barraza;85.0
Trust;Jordan Trovillion;163.0
An Everlasting Piece;Brían F. O'Byrne;450.0
Among Giants;Alan Williams;29.0
Adore;Naomi Watts;6000.0
The Velocity of Gary;Danny Arroyo;575.0
Mondays in the Sun;Enrique Villén;27.0
Stake Land;Michael Cerveris;238.0
Sonny with a Chance;Tiffany Thornton;248.0
The Last Time I Committed Suicide;Marg Helgenberger;759.0
Futuro Beach;Clemens Schick;29.0
Another Happy Day;Ezra Miller;3000.0
A Lonely Place to Die;Eamonn Walker;706.0
Nothing;Angelo Tsarouchas;246.0
The Geographer Drank His Globe Away;Elena Lyadova;45.0
1776;Ken Howard;649.0
Inescapable;Bonnie Lee Bouman;11.0
Hell's Angels;Marian Marsh;12.0
Purple Violets;Rosemarie DeWitt;536.0
The Veil;Shannon Woodward;637.0
The Loved Ones;Jessica McNamee;129.0
No Vacancy;Rachel Sterling;134.0
How to Fall in Love;Gina Holden;346.0
The Perfect Wave;Cheryl Ladd;476.0
Ben-Hur;Ayelet Zurer;744.0
A Man for All Seasons;Susannah York;269.0
Network;Faye Dunaway;977.0
Gone with the Wind;George Reeves;384.0
Desert Dancer;Reece Ritchie;236.0
Major Dundee;Slim Pickens;575.0
Down for Life;Laz Alonso;826.0
Annie Get Your Gun;Howard Keel;244.0
Four Lions;Riz Ahmed;365.0
House of Sand;Seu Jorge;69.0
Defendor;Tony Nappo;654.0
The Pirate;Reginald Owen;78.0
The Good Heart;Susan Blommaert;64.0
The History Boys;Russell Tovey;796.0
Unknown;Frank Langella;902.0
M*A*S*H;Jamie Farr;421.0
Midnight Cowboy;Barnard Hughes;89.0
The Full Monty;Mark Addy;891.0
Airplane!;Lloyd Bridges;575.0
Chain of Command;Max Ryan;872.0
Friday;John Witherspoon;723.0
Menace II Society;Larenz Tate;582.0
Empire;Gabourey Sidibe;906.0
Creepshow 2;Holt McCallany;273.0
The Ballad of Cable Hogue;Jason Robards;372.0
In Cold Blood;Robert Blake;220.0
The Nun's Story;Peter Finch;139.0
Harper;Robert Wagner;481.0
Frenzy;Jean Marsh;146.0
The Witch;Kate Dickie;191.0
I Got the Hook Up;Master P;118.0
She's the One;Frank Vincent;356.0
Gods and Monsters;Lynn Redgrave;258.0
The Secret in Their Eyes;Soledad Villamil;88.0
Day of the Dead;John Amplas;177.0
Train;Gloria Votsis;209.0
Evil Dead II;Dan Hicks;328.0
Pootie Tang;J.B. Smoove;555.0
Sharknado;John Heard;697.0
La otra conquista;Zaide Silvia Gutiérrez;16.0
Trollhunter;Johanna Mørck;4.0
Ira & Abby;Fred Willard;729.0
The Watch;Nicholas Braun;591.0
Winter Passing;Will Ferrell;8000.0
D.E.B.S.;Geoff Stults;756.0
The Masked Saint;Mykel Shannon Jenkins;294.0
The Betrayed;Christian Campbell;168.0
Taxman;Elizabeth Berkley;893.0
The Secret;Ash Cook;133.0
2:13;Kevin Pollak;574.0
Batman: The Dark Knight Returns, Part 2;Mark Valley;774.0
Time to Choose;Jerry Brown;3.0
In the Name of the King: The Last Job;Shelly Varod;145.0
Wicked Blood;Jake Busey;660.0
Dawn Patrol;Jeff Fahey;535.0
Lords of London;Joe Egan;53.0
High Anxiety;Harvey Korman;628.0
March of the Penguins;Sofie Gråbøl;108.0
Margin Call;Demi Moore;2000.0
August;Adrian Gonzalez;69.0
Choke;Matt Gerald;585.0
Whiplash;Melissa Benoist;970.0
City of God;Seu Jorge;69.0
Human Traffic;John Simm;472.0
Day One;Rus Blackwell;144.0
The Dead Girl;Bruce Davison;505.0
The Hunt;Alexandra Rapaport;69.0
A Christmas Story;Darren McGavin;577.0
Bella;Ramon Rodriguez;464.0
Class of 1984;Perry King;251.0
The Opposite Sex;Kenan Thompson;521.0
Dreaming of Joseph Lees;Rupert Graves;443.0
The Class;Agame Malembo-Emene;2.0
Rosemary's Baby;Mia Farrow;563.0
The Man Who Shot Liberty Valance;Woody Strode;423.0
Adam;Terry Walters;390.0
Maria Full of Grace;Wilson Guerrero;11.0
Beginners;Lou Taylor Pucci;394.0
Feast;Eric Dane;2000.0
Animal House;Karen Allen;783.0
Goldfinger;Gert Fröbe;202.0
Antiviral;Douglas Smith;480.0
It's a Wonderful Life;Lionel Barrymore;275.0
Trainspotting;Shirley Henderson;887.0
The Original Kings of Comedy;Cedric the Entertainer;436.0
Paranormal Activity 2;Molly Ephraim;332.0
Waking Ned Devine;David Kelly;588.0
Bowling for Columbine;Dick Clark;504.0
Coming Home;Daoming Chen;10.0
A Nightmare on Elm Street 2: Freddy's Revenge;Robert Rusler;359.0
A Room with a View;Rupert Graves;443.0
The Purge;Adelaide Kane;810.0
Sinister;Victoria Leigh;419.0
Martin Lawrence Live: Runteldat;Mikki Padilla;65.0
Cat on a Hot Tin Roof;Judith Anderson;197.0
Beneath the Planet of the Apes;Gregory Sierra;162.0
Air Bud;Bill Cobbs;970.0
Pokémon 3: The Movie;Eric Stuart;82.0
Jason Lives: Friday the 13th Part VI;Ron Palillo;316.0
The Bridge on the River Kwai;Sessue Hayakawa;119.0
Spaced Invaders;Royal Dano;232.0
Family Plot;Bruce Dern;844.0
The Apartment;Ray Walston;417.0
Jason Goes to Hell: The Final Friday;Leslie Jordan;805.0
Torn Curtain;Lila Kedrova;16.0
Dave Chappelle's Block Party;Dave Chappelle;744.0
Slow West;Kodi Smit-McPhee;884.0
Krush Groove;LisaGay Hamilton;178.0
Next Day Air;Donald Faison;927.0
Elmer Gantry;Jean Simmons;422.0
Judgment at Nuremberg;Montgomery Clift;862.0
Trippin';Deon Richmond;209.0
Robot Chicken;Seth Green;0.0
Red River;Walter Brennan;376.0
Phat Girlz;Jimmy Jean-Louis;407.0
Before Midnight;Ariane Labed;63.0
Teen Wolf Too;Robert Neary;168.0
Phantasm II;A. Michael Baldwin;174.0
Woman Thou Art Loosed;Kimberly Elise;637.0
Real Women Have Curves;Lupe Ontiveros;625.0
Deadline Gallipoli;Jessica De Gouw;476.0
Water;Lisa Ray;329.0
East Is East;Jimi Mistry;183.0
Whipped;Brian Van Holt;324.0
Kama Sutra: A Tale of Love;Sarita Choudhury;257.0
Please Give;Thomas Ian Nicholas;864.0
Willy Wonka & the Chocolate Factory;Jack Albertson;177.0
Warlock: The Armageddon;Zach Galligan;233.0
8 Heads in a Duffel Bag;George Hamilton;341.0
Days of Heaven;Stuart Margolin;350.0
Thirteen Conversations About One Thing;Rob McElhenney;813.0
Jawbreaker;Judy Greer;2000.0
Basquiat;Michael Wincott;721.0
Frances Ha;Grace Gummer;481.0
Tsotsi;Nambitha Mpumlwana;64.0
Happiness;Jon Lovitz;11000.0
DysFunktional Family;Joe Howard;26.0
Tusk;Haley Joel Osment;3000.0
Oldboy;Ji-tae Yu;78.0
Letters to God;Michael Bolten;399.0
Hobo with a Shotgun;Robb Wells;324.0
Compadres;Héctor Jiménez;327.0
Freeway;Dan Hedaya;281.0
Love's Abiding Joy;Kevin Gage;366.0
Fish Tank;Harry Treadaway;260.0
Damsels in Distress;Megalyn Echikunwoke;476.0
Creature;Colm Feore;539.0
Bachelorette;Adam Scott;3000.0
BrainDead;Megan Hilty;341.0
Brave New Girl;Aaron Ashmore;750.0
Tim and Eric's Billion Dollar Movie;William Atherton;317.0
The Gambler;Cjon Saulsberry;571.0
The Grand;Amanda Mealing;37.0
Summer Storm;Kostja Ullmann;38.0
Fort McCoy;Eric Stoltz;902.0
Chain Letter;Betsy Russell;298.0
Just Looking;Patti LuPone;325.0
The Divide;Lauren German;683.0
The Eclipse;Iben Hjejle;122.0
Demonic;Scott Mechlowicz;634.0
My Big Fat Independent Movie;Darren Keefe Reiher;27.0
Alice in Wonderland;Alan Rickman;25000.0
The Deported;Michael Rapaport;975.0
Tanner Hall;Amy Sedaris;396.0
Open Road;Kristi Clainos;124.0
They Came Together;Amy Poehler;1000.0
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo;Ashley Martin;302.0
Never Back Down 2: The Beatdown;Alex Meraz;606.0
Point Blank;Angie Dickinson;754.0
Four Single Fathers;Sarah Rafferty;810.0
Enter the Dangerous Mind;David Bianchi;715.0
Something Wicked;Shantel VanSanten;747.0
AWOL-72;Brooke Newton;779.0
Iguana;Jack Taylor;39.0
Cinderella;Derek Jacobi;520.0
Chicago Overcoat;Stacy Keach;602.0
Barry Munday;Cybill Shepherd;536.0
Central Station;Matheus Nachtergaele;14.0
Pocketful of Miracles;Glenn Ford;416.0
Close Range;Nick Chinlund;277.0
Boynton Beach Club;Michael Nouri;225.0
Amnesiac;Patrick Bauchau;158.0
Freakonomics;James Ransone;412.0
The Omen;Patrick Troughton;139.0
High Tension;Maïwenn;236.0
Griff the Invisible;Patrick Brammall;96.0
Unnatural;Gregory Cruz;234.0
Hustle & Flow;Paula Jai Parker;247.0
Some Like It Hot;Joe E. Brown;103.0
Friday the 13th Part VII: The New Blood;Terry Kiser;448.0
The Wizard of Oz;Terry;421.0
Young Frankenstein;Peter Boyle;595.0
Diary of the Dead;Shawn Roberts;529.0
Lage Raho Munna Bhai;Sanjay Dutt;426.0
Ulee's Gold;Patricia Richardson;222.0
The Black Stallion;Kelly Reno;81.0
Sardaar Ji;Neeru Bajwa;85.0
Journey to Saturn;Frank Hvam;33.0
Donovan's Reef;Cesar Romero;370.0
The Dress;Ariane Schluter;3.0
A Guy Named Joe;Esther Williams;675.0
Blazing Saddles;David Huddleston;1000.0
Friday the 13th: The Final Chapter;Tom Everett;84.0
Ida;Agata Trzebuchowska;64.0
Maurice;Denholm Elliott;249.0
Beer League;Laurie Metcalf;549.0
The Astronaut's Wife;Charlize Theron;9000.0
Riding Giants;Gabrielle Reece;52.0
Timecrimes;Nacho Vigalondo;76.0
Silver Medallist;Bo Huang;4.0
Timber Falls;Nick Searcy;272.0
Singin' in the Rain;Debbie Reynolds;786.0
Fat, Sick & Nearly Dead;Joel Fuhrman;2.0
A Haunted House;Alanna Ubach;584.0
2016: Obama's America;Zackary Steven Graham;118.0
Halloween II;Tyler Mane;764.0
That Thing You Do!;Charlize Theron;9000.0
Halloween III: Season of the Witch;Dan O'Herlihy;128.0
Escape from the Planet of the Apes;M. Emmet Walsh;521.0
Hud;Melvyn Douglas;189.0
Kevin Hart: Let Me Explain;La'Princess Jackson;309.0
My Own Private Idaho;Udo Kier;595.0
Garden State;Michael Weston;379.0
Before Sunrise;Hans Weingartner;12.0
Sur le seuil;Michel Côté;16.0
Jesus' Son;Samantha Morton;631.0
Saving Face;Ato Essandoh;265.0
